CellID,display_class,feature,value
PC1_cellid_000154063-1,Fibroblast singlet,Nuclear area,27.9907699741432
PC1_cellid_000154073-1,Fibroblast singlet,Nuclear area,27.9907699741427
PC1_cellid_000154090-1,Fibroblast singlet,Nuclear area,20.0087593051506
PC1_cellid_000154093-1,Fibroblast singlet,Nuclear area,16.0452755630135
PC1_cellid_000154100-1,Duct2 singlet,Nuclear area,63.9635506172673
PC1_cellid_000154117-1,Duct2 singlet,Nuclear area,52.0727249474074
PC1_cellid_000154121-1,Fibroblast singlet,Nuclear area,23.9452831200953
PC1_cellid_000154124-1,Supported Duct2-Fibroblast,Nuclear area,63.9358418032059
PC1_cellid_000154140-1,Duct2 singlet,Nuclear area,60.0551100598344
PC1_cellid_000154199-1,Fibroblast singlet,Nuclear area,35.9997405703304
PC1_cellid_000154242-1,Supported Duct2-Fibroblast,Nuclear area,56.0639175036221
PC1_cellid_000154316-1,Supported Duct2-Fibroblast,Nuclear area,39.9909331265407
PC1_cellid_000154329-1,Supported Duct2-Fibroblast,Nuclear area,44.0910887218594
PC1_cellid_000154334-1,Supported Duct2-Fibroblast,Nuclear area,63.9085074325617
PC1_cellid_000154344-1,Fibroblast singlet,Nuclear area,31.9812136434857
PC1_cellid_000154377-1,Fibroblast singlet,Nuclear area,27.8818069350369
PC1_cellid_000154379-1,Duct2 singlet,Nuclear area,15.9632724511059
PC1_cellid_000154396-1,Fibroblast singlet,Nuclear area,43.9278313849127
PC1_cellid_000154435-1,Fibroblast singlet,Nuclear area,16.0179411923754
PC1_cellid_000154443-1,Supported Duct2-Fibroblast,Nuclear area,24.0269117885681
PC1_cellid_000154444-1,Supported Duct2-Fibroblast,Nuclear area,80.0638693649849
PC1_cellid_000154461-1,Fibroblast singlet,Nuclear area,27.9634356035063
PC1_cellid_000154519-1,Duct2 singlet,Nuclear area,28.0727730860431
PC1_cellid_000154523-1,Duct2 singlet,Nuclear area,16.0729843770798
PC1_cellid_000154537-1,Fibroblast singlet,Nuclear area,23.9449086766616
PC1_cellid_000154555-1,Duct2 singlet,Nuclear area,59.9453981338549
PC1_cellid_000154578-1,Duct2 singlet,Nuclear area,64.1275568410749
PC1_cellid_000154582-1,Supported Duct2-Fibroblast,Nuclear area,16.0183156358113
PC1_cellid_000154595-1,Fibroblast singlet,Nuclear area,47.9452349814531
PC1_cellid_000154601-1,Supported Duct2-Fibroblast,Nuclear area,55.8722024657379
PC1_cellid_000154646-1,Fibroblast singlet,Nuclear area,43.9270824980437
PC1_cellid_000154648-1,Duct2 singlet,Nuclear area,43.9544168686769
PC1_cellid_000154677-1,Supported Duct2-Fibroblast,Nuclear area,27.9634356035063
PC1_cellid_000154682-1,Fibroblast singlet,Nuclear area,56.0092487623464
PC1_cellid_000154694-1,Fibroblast singlet,Nuclear area,23.9999518613638
PC1_cellid_000154705-1,Duct2 singlet,Nuclear area,51.9903473920705
PC1_cellid_000154716-1,Fibroblast singlet,Nuclear area,23.9449086766607
PC1_cellid_000154734-1,Fibroblast singlet,Nuclear area,19.9275050801141
PC1_cellid_000154800-1,Duct2 singlet,Nuclear area,43.9544168686768
PC1_cellid_000154819-1,Supported Duct2-Fibroblast,Nuclear area,44.0360455371534
PC1_cellid_000154821-1,Fibroblast singlet,Nuclear area,36.027074940963
PC1_cellid_000154850-1,Duct2 singlet,Nuclear area,52.0176817627052
PC1_cellid_000154855-1,Duct2 singlet,Nuclear area,35.9997405703262
PC1_cellid_000154857-1,Fibroblast singlet,Nuclear area,15.9906068217418
PC1_cellid_000154862-1,Duct2 singlet,Nuclear area,27.990769974144
PC1_cellid_000154866-1,Supported Duct2-Fibroblast,Nuclear area,39.9909331265398
PC1_cellid_000154871-1,Duct2 singlet,Nuclear area,16.0456500064488
PC1_cellid_000154878-1,Fibroblast singlet,Nuclear area,52.0457650202091
PC1_cellid_000154888-1,Fibroblast singlet,Nuclear area,24.0276606754324
PC1_cellid_000154913-1,Fibroblast singlet,Nuclear area,16.0179411923776
PC1_cellid_000154926-1,Fibroblast singlet,Nuclear area,24.0272862319991
PC1_cellid_000154927-1,Fibroblast singlet,Nuclear area,31.9269193456466
PC1_cellid_000154948-1,Fibroblast singlet,Nuclear area,3.99081811277768
PC1_cellid_000154986-1,Duct2 singlet,Nuclear area,39.9905586831041
PC1_cellid_000155100-1,Fibroblast singlet,Nuclear area,15.9632724511059
PC1_cellid_000155109-1,Supported Duct2-Fibroblast,Nuclear area,40.0182674971782
PC1_cellid_000155152-1,Duct2 singlet,Nuclear area,52.0457650202097
PC1_cellid_000155164-1,Duct2 singlet,Nuclear area,35.9181119018598
PC1_cellid_000155182-1,Duct2 singlet,Nuclear area,31.9815880869188
PC1_cellid_000155184-1,Duct2 singlet,Nuclear area,40.0452274243789
PC1_cellid_000155196-1,Duct2 singlet,Nuclear area,75.908296141529
PC1_cellid_000155201-1,Fibroblast singlet,Nuclear area,16.0179411923788
PC1_cellid_000155234-1,Supported Duct2-Fibroblast,Nuclear area,19.9548394507528
PC1_cellid_000155243-1,Fibroblast singlet,Nuclear area,43.8447049427047
PC1_cellid_000155259-1,Supported Duct2-Fibroblast,Nuclear area,72.0818586960037
PC1_cellid_000155345-1,Supported Duct2-Fibroblast,Nuclear area,47.9452349814576
PC1_cellid_000155372-1,Fibroblast singlet,Nuclear area,16.0183156358102
PC1_cellid_000155381-1,Duct2 singlet,Nuclear area,88.1001743318085
PC1_cellid_000155417-1,Duct2 singlet,Nuclear area,63.96317617384
PC1_cellid_000155440-1,Duct2 singlet,Nuclear area,23.9456575635269
PC1_cellid_000155442-1,Fibroblast singlet,Nuclear area,16.017941192382
PC1_cellid_000155443-1,Fibroblast singlet,Nuclear area,32.09130001289
PC1_cellid_000155444-1,Duct2 singlet,Nuclear area,3.99081811277621
PC1_cellid_000155450-1,Duct2 singlet,Nuclear area,43.9540424252513
PC1_cellid_000155478-1,Fibroblast singlet,Nuclear area,11.9728287817634
PC1_cellid_000155508-1,Duct2 singlet,Nuclear area,51.9633874648673
PC1_cellid_000155510-1,Duct2 singlet,Nuclear area,35.9181119018579
PC1_cellid_000155519-1,Fibroblast singlet,Nuclear area,19.9267561932452
PC1_cellid_000155525-1,Fibroblast singlet,Nuclear area,24.0819549732724
PC1_cellid_000155530-1,Duct2 singlet,Nuclear area,31.9815880869197
PC1_cellid_000155554-1,Supported Duct2-Fibroblast,Nuclear area,43.9267080546169
PC1_cellid_000155555-1,Supported Duct2-Fibroblast,Nuclear area,31.9265449022097
PC1_cellid_000155569-1,Duct2 singlet,Nuclear area,47.9452349814646
PC1_cellid_000155573-1,Duct2 singlet,Nuclear area,55.9815399482788
PC1_cellid_000155578-1,Fibroblast singlet,Nuclear area,35.9450718290592
PC1_cellid_000155585-1,Duct2 singlet,Nuclear area,24.0272862320004
PC1_cellid_000155588-1,Duct2 singlet,Nuclear area,15.9632724511087
PC1_cellid_000155607-1,Duct2 singlet,Nuclear area,48.0272380933623
PC1_cellid_000155608-1,Supported Duct2-Fibroblast,Nuclear area,19.9814249345223
PC1_cellid_000155632-1,Duct2 singlet,Nuclear area,23.9449086766627
PC1_cellid_000155664-1,Duct2 singlet,Nuclear area,39.9632243124729
PC1_cellid_000155667-1,Fibroblast singlet,Nuclear area,12.0278719664655
PC1_cellid_000155668-1,Fibroblast singlet,Nuclear area,48.0822812780688
PC1_cellid_000155670-1,Fibroblast singlet,Nuclear area,16.0183156358132
PC1_cellid_000155681-1,Fibroblast singlet,Nuclear area,28.0454387154127
PC1_cellid_000155724-1,Supported Duct2-Fibroblast,Nuclear area,28.0184787882087
PC1_cellid_000155786-1,Duct2 singlet,Nuclear area,51.8813843529665
PC1_cellid_000155792-1,Fibroblast singlet,Nuclear area,24.027286231998
PC1_cellid_000155809-1,Fibroblast singlet,Nuclear area,23.9999518613687
PC1_cellid_000155824-1,Duct2 singlet,Nuclear area,63.9908849879008
PC1_cellid_000155860-1,Fibroblast singlet,Nuclear area,15.9632724511092
PC1_cellid_000155871-1,Fibroblast singlet,Nuclear area,12.0001631523972
PC1_cellid_000155895-1,Duct2 singlet,Nuclear area,24.0272862320018
PC1_cellid_000155901-1,Duct2 singlet,Nuclear area,40.0729362384463
PC1_cellid_000155908-1,Fibroblast singlet,Nuclear area,19.9267561932506
PC1_cellid_000155913-1,Fibroblast singlet,Nuclear area,47.917151723955
PC1_cellid_000155943-1,Duct2 singlet,Nuclear area,7.98163622555242
PC1_cellid_000155979-1,Fibroblast singlet,Nuclear area,15.9366869673375
PC1_cellid_000155981-1,Duct2 singlet,Nuclear area,12.0274975230351
PC1_cellid_000155987-1,Fibroblast singlet,Nuclear area,51.9910962789378
PC1_cellid_000156001-1,Duct2 singlet,Nuclear area,24.081954973273
PC1_cellid_000156015-1,Duct2 singlet,Nuclear area,63.9635506172699
PC1_cellid_000156029-1,Fibroblast singlet,Nuclear area,32.0358823847493
PC1_cellid_000156102-1,Duct2 singlet,Nuclear area,35.9450718290598
PC1_cellid_000156162-1,Duct2 singlet,Nuclear area,47.9999037227308
PC1_cellid_000156167-1,Fibroblast singlet,Nuclear area,35.9724061996919
PC1_cellid_000156188-1,Fibroblast singlet,Nuclear area,16.0729843770836
PC1_cellid_000156201-1,Duct2 singlet,Nuclear area,36.0544093115961
PC1_cellid_000156239-1,Fibroblast singlet,Nuclear area,15.9086037098353
PC1_cellid_000156255-1,Fibroblast singlet,Nuclear area,43.8997481274092
PC1_cellid_000156288-1,Supported Duct2-Fibroblast,Nuclear area,23.9999518613627
PC1_cellid_000156319-1,Fibroblast singlet,Nuclear area,23.99957741793
PC1_cellid_000156375-1,Supported Duct2-Fibroblast,Nuclear area,44.1187975359277
PC1_cellid_000156391-1,Duct2 singlet,Nuclear area,12.0271230796034
PC1_cellid_000156392-1,Fibroblast singlet,Nuclear area,83.999269849622
PC1_cellid_000156396-1,Fibroblast singlet,Nuclear area,12.0821662643049
PC1_cellid_000156398-1,Duct2 singlet,Nuclear area,48.0545724640003
PC1_cellid_000156428-1,Duct2 singlet,Nuclear area,35.9173630149946
PC1_cellid_000156431-1,Fibroblast singlet,Nuclear area,28.1001074566858
PC1_cellid_000156479-1,Duct2 singlet,Nuclear area,28.0454387154106
PC1_cellid_000156481-1,Fibroblast singlet,Nuclear area,16.0729843770798
PC1_cellid_000156526-1,Fibroblast singlet,Nuclear area,35.9454462724941
PC1_cellid_000156639-1,Duct2 singlet,Nuclear area,7.98238511242004
PC1_cellid_000156641-1,Fibroblast singlet,Nuclear area,15.9640213379717
PC1_cellid_000156649-1,Fibroblast singlet,Nuclear area,11.9724543383308
PC1_cellid_000156652-1,Duct2 singlet,Nuclear area,32.0092969009857
PC1_cellid_000156709-1,Duct2 singlet,Nuclear area,4.01815248341097
PC1_cellid_000156712-1,Fibroblast singlet,Nuclear area,84.0273531071275
PC1_cellid_000156741-1,Fibroblast singlet,Nuclear area,32.091300012896
PC1_cellid_000156783-1,Fibroblast singlet,Nuclear area,20.036842562656
PC1_cellid_000156806-1,Fibroblast singlet,Nuclear area,28.0177299013454
PC1_cellid_000156812-1,Duct2 singlet,Nuclear area,52.1277681321188
PC1_cellid_000156813-1,Duct2 singlet,Nuclear area,15.9632724511078
PC1_cellid_000156818-1,Duct2 singlet,Nuclear area,19.9548394507502
PC1_cellid_000156836-1,Fibroblast singlet,Nuclear area,11.9724543383312
PC1_cellid_000156859-1,Duct2 singlet,Nuclear area,56.0642919470554
PC1_cellid_000156873-1,Fibroblast singlet,Nuclear area,44.0090856099497
PC1_cellid_000156887-1,Fibroblast singlet,Nuclear area,43.9821256827524
PC1_cellid_000156897-1,Fibroblast singlet,Nuclear area,23.9175743060242
PC1_cellid_000156913-1,Duct2 singlet,Nuclear area,23.9729919341618
PC1_cellid_000156919-1,Fibroblast singlet,Nuclear area,11.9724543383287
PC1_cellid_000156931-1,Duct2 singlet,Nuclear area,43.981751239317
PC1_cellid_000156940-1,Fibroblast singlet,Nuclear area,52.0457650202088
PC1_cellid_000156941-1,Fibroblast singlet,Nuclear area,15.9359380804755
PC1_cellid_000156946-1,Fibroblast singlet,Nuclear area,43.9813767958861
PC1_cellid_000156947-1,Fibroblast singlet,Nuclear area,40.100645052511
PC1_cellid_000156979-1,Fibroblast singlet,Nuclear area,24.0272862320007
PC1_cellid_000156993-1,Supported Duct2-Fibroblast,Nuclear area,44.0910887218561
PC1_cellid_000156999-1,Fibroblast singlet,Nuclear area,12.0271230796011
PC1_cellid_000157009-1,Fibroblast singlet,Nuclear area,23.9726174907257
PC1_cellid_000157018-1,Fibroblast singlet,Nuclear area,15.9632724511092
PC1_cellid_000157042-1,Duct2 singlet,Nuclear area,107.889884228451
PC1_cellid_000157054-1,Fibroblast singlet,Nuclear area,20.036093675794
PC1_cellid_000157059-1,Duct2 singlet,Nuclear area,47.9452349814613
PC1_cellid_000157091-1,Fibroblast singlet,Nuclear area,7.98163622555296
PC1_cellid_000157104-1,Fibroblast singlet,Nuclear area,39.9635987559032
PC1_cellid_000157108-1,Supported Duct2-Fibroblast,Nuclear area,55.9542055776441
PC1_cellid_000157115-1,Fibroblast singlet,Nuclear area,15.9632724511048
PC1_cellid_000157125-1,Fibroblast singlet,Nuclear area,19.9540905638843
PC1_cellid_000157126-1,Supported Duct2-Fibroblast,Nuclear area,15.9640213379746
PC1_cellid_000157133-1,Supported Duct2-Fibroblast,Nuclear area,31.9272937890838
PC1_cellid_000157141-1,Duct2 singlet,Nuclear area,15.9632724511086
PC1_cellid_000157144-1,Supported Duct2-Fibroblast,Nuclear area,40.1272305362842
PC1_cellid_000157146-1,Fibroblast singlet,Nuclear area,11.9724543383297
PC1_cellid_000157163-1,Supported Duct2-Fibroblast,Nuclear area,15.9632724511103
PC1_cellid_000157193-1,Supported Duct2-Fibroblast,Nuclear area,59.8360606513166
PC1_cellid_000157221-1,Duct2 singlet,Nuclear area,16.0183156358113
PC1_cellid_000157227-1,Fibroblast singlet,Nuclear area,63.963176173834
PC1_cellid_000157228-1,Fibroblast singlet,Nuclear area,19.9267561932482
PC1_cellid_000157238-1,Fibroblast singlet,Nuclear area,23.9999518613627
PC1_cellid_000157287-1,Fibroblast singlet,Nuclear area,11.9724543383292
PC1_cellid_000157307-1,Fibroblast singlet,Nuclear area,12.0274975230346
PC1_cellid_000157319-1,Duct2 singlet,Nuclear area,16.0179411923811
PC1_cellid_000157331-1,Fibroblast singlet,Nuclear area,23.9999518613594
PC1_cellid_000157335-1,Duct2 singlet,Nuclear area,20.0368425626563
PC1_cellid_000157343-1,Fibroblast singlet,Nuclear area,19.9544650073158
PC1_cellid_000157358-1,Supported Duct2-Fibroblast,Nuclear area,63.9085074325623
PC1_cellid_000157371-1,Fibroblast singlet,Nuclear area,28.0184787882117
PC1_cellid_000157408-1,Fibroblast singlet,Nuclear area,23.9729919341594
PC1_cellid_000157441-1,Duct2 singlet,Nuclear area,35.9727806431259
PC1_cellid_000157460-1,Fibroblast singlet,Nuclear area,28.0458131588412
PC1_cellid_000157473-1,Duct2 singlet,Nuclear area,84.1640249603041
PC1_cellid_000157497-1,Supported Duct2-Fibroblast,Nuclear area,39.9901842396738
PC1_cellid_000157507-1,Duct2 singlet,Nuclear area,44.0087111665168
PC1_cellid_000157547-1,Fibroblast singlet,Nuclear area,27.963435603503
PC1_cellid_000157620-1,Fibroblast singlet,Nuclear area,11.9997887089645
PC1_cellid_000157641-1,Duct2 singlet,Nuclear area,16.0183156358092
PC1_cellid_000157651-1,Fibroblast singlet,Nuclear area,23.9179487494573
PC1_cellid_000157654-1,Supported Duct2-Fibroblast,Nuclear area,28.0454387154125
PC1_cellid_000157658-1,Fibroblast singlet,Nuclear area,32.0092969009835
PC1_cellid_000157662-1,Fibroblast singlet,Nuclear area,47.9452349814584
PC1_cellid_000157679-1,Supported Duct2-Fibroblast,Nuclear area,36.0270749409658
PC1_cellid_000157700-1,Duct2 singlet,Nuclear area,80.0915781790567
PC1_cellid_000157715-1,Fibroblast singlet,Nuclear area,27.9361012328677
PC1_cellid_000157719-1,Supported Duct2-Fibroblast,Nuclear area,31.9272937890804
PC1_cellid_000157739-1,Fibroblast singlet,Nuclear area,35.9727806431261
PC1_cellid_000157775-1,Fibroblast singlet,Nuclear area,7.98163622555501
PC1_cellid_000157814-1,Fibroblast singlet,Nuclear area,27.9634356035024
PC1_cellid_000157821-1,Duct2 singlet,Nuclear area,24.0272862319952
PC1_cellid_000157826-1,Fibroblast singlet,Nuclear area,20.0364681192228
PC1_cellid_000157842-1,Duct2 singlet,Nuclear area,55.8999112798072
PC1_cellid_000157898-1,Fibroblast singlet,Nuclear area,16.017941192376
PC1_cellid_000157908-1,Fibroblast singlet,Nuclear area,28.0735219729166
PC1_cellid_000157918-1,Fibroblast singlet,Nuclear area,19.872836338842
PC1_cellid_000157932-1,Fibroblast singlet,Nuclear area,24.0272862319963
PC1_cellid_000157934-1,Supported Duct2-Fibroblast,Nuclear area,39.9632243124691
PC1_cellid_000157964-1,Supported Duct2-Fibroblast,Nuclear area,27.9907699741378
PC1_cellid_000158008-1,Duct2 singlet,Nuclear area,64.0178449151099
PC1_cellid_000158028-1,Fibroblast singlet,Nuclear area,23.9449086766616
PC1_cellid_000158053-1,Fibroblast singlet,Nuclear area,16.0460244498795
PC1_cellid_000158065-1,Fibroblast singlet,Nuclear area,23.9999518613605
PC1_cellid_000158071-1,Fibroblast singlet,Nuclear area,7.98163622555242
PC1_cellid_000158099-1,Duct2 singlet,Nuclear area,132.054591200493
PC1_cellid_000158105-1,Fibroblast singlet,Nuclear area,20.009508192023
PC1_cellid_000158109-1,Duct2 singlet,Nuclear area,11.9997887089645
PC1_cellid_000158130-1,Fibroblast singlet,Nuclear area,15.9632724511097
PC1_cellid_000158153-1,Duct2 singlet,Nuclear area,51.99034739207
PC1_cellid_000158169-1,Supported Duct2-Fibroblast,Nuclear area,35.9181119018591
PC1_cellid_000158181-1,Fibroblast singlet,Nuclear area,8.00934503962054
PC1_cellid_000158191-1,Duct2 singlet,Nuclear area,44.0356710937192
PC1_cellid_000158219-1,Fibroblast singlet,Nuclear area,7.98163622555242
PC1_cellid_000158243-1,Duct2 singlet,Nuclear area,20.0360936757886
PC1_cellid_000158257-1,Supported Duct2-Fibroblast,Nuclear area,91.9266117773413
PC1_cellid_000158282-1,Duct2 singlet,Nuclear area,47.9452349814647
PC1_cellid_000158315-1,Duct2 singlet,Nuclear area,51.8813843529679
PC1_cellid_000158320-1,Duct2 singlet,Nuclear area,67.9539942866096
PC1_cellid_000158356-1,Supported Duct2-Fibroblast,Nuclear area,20.0364681192256
PC1_cellid_000158358-1,Fibroblast singlet,Nuclear area,20.0087593051527
PC1_cellid_000158360-1,Duct2 singlet,Nuclear area,76.0457168815741
PC1_cellid_000158376-1,Duct2 singlet,Nuclear area,32.036256828189
PC1_cellid_000158387-1,Duct2 singlet,Nuclear area,15.964021337972
PC1_cellid_000158389-1,Fibroblast singlet,Nuclear area,20.0091337485904
PC1_cellid_000158407-1,Fibroblast singlet,Nuclear area,16.0183156358146
PC1_cellid_000158429-1,Duct2 singlet,Nuclear area,15.9636468945407
PC1_cellid_000158433-1,Fibroblast singlet,Nuclear area,16.0456500064434
PC1_cellid_000158457-1,Fibroblast singlet,Nuclear area,16.0456500064488
PC1_cellid_000158459-1,Duct2 singlet,Nuclear area,43.8993736839802
PC1_cellid_000158465-1,Fibroblast singlet,Nuclear area,16.0460244498779
PC1_cellid_000158474-1,Supported Duct2-Fibroblast,Nuclear area,20.0091337485852
PC1_cellid_000158481-1,Duct2 singlet,Nuclear area,32.0089224575542
PC1_cellid_000158517-1,Fibroblast singlet,Nuclear area,27.9634356035074
PC1_cellid_000158523-1,Duct2 singlet,Nuclear area,80.0365349943532
PC1_cellid_000158545-1,Fibroblast singlet,Nuclear area,15.9636468945391
PC1_cellid_000158553-1,Supported Duct2-Fibroblast,Nuclear area,59.9173148763545
PC1_cellid_000158575-1,Supported Duct2-Fibroblast,Nuclear area,56.1462950589582
PC1_cellid_000158579-1,Fibroblast singlet,Nuclear area,12.0001631524009
PC1_cellid_000158588-1,Fibroblast singlet,Nuclear area,31.9819625303526
PC1_cellid_000158618-1,Duct2 singlet,Nuclear area,11.9997887089655
PC1_cellid_000158636-1,Duct2 singlet,Nuclear area,52.045390576777
PC1_cellid_000158647-1,Fibroblast singlet,Nuclear area,15.963272451107
PC1_cellid_000158676-1,Fibroblast singlet,Nuclear area,8.03630496682357
PC1_cellid_000158681-1,Fibroblast singlet,Nuclear area,19.9817993779533
PC1_cellid_000158693-1,Duct2 singlet,Nuclear area,35.9720317562625
PC1_cellid_000158708-1,Duct2 singlet,Nuclear area,36.0274493844016
PC1_cellid_000158709-1,Fibroblast singlet,Nuclear area,19.9544650073115
PC1_cellid_000158725-1,Duct2 singlet,Nuclear area,67.926659915982
PC1_cellid_000158742-1,Supported Duct2-Fibroblast,Nuclear area,51.9910962789382
PC1_cellid_000158797-1,Duct2 singlet,Nuclear area,23.9175743060245
PC1_cellid_000158813-1,Fibroblast singlet,Nuclear area,7.98163622555569
PC1_cellid_000158824-1,Fibroblast singlet,Nuclear area,27.9634356035008
PC1_cellid_000158826-1,Fibroblast singlet,Nuclear area,28.0177299013416
PC1_cellid_000158829-1,Fibroblast singlet,Nuclear area,43.8989992405477
PC1_cellid_000158833-1,Fibroblast singlet,Nuclear area,35.9177374584239
PC1_cellid_000158844-1,Supported Duct2-Fibroblast,Nuclear area,12.0001631524009
PC1_cellid_000158854-1,Fibroblast singlet,Nuclear area,11.9724543383281
PC1_cellid_000158857-1,Duct2 singlet,Nuclear area,7.98163622555678
PC1_cellid_000158859-1,Fibroblast singlet,Nuclear area,20.0364681192245
PC1_cellid_000158880-1,Fibroblast singlet,Nuclear area,15.936686967337
PC1_cellid_000158959-1,Duct2 singlet,Nuclear area,48.0545724639932
PC1_cellid_000158970-1,Fibroblast singlet,Nuclear area,15.9913557086092
PC1_cellid_000158975-1,Fibroblast singlet,Nuclear area,16.0183156358093
PC1_cellid_000158977-1,Supported Duct2-Fibroblast,Nuclear area,47.9725693520949
PC1_cellid_000158985-1,Duct2 singlet,Nuclear area,36.0817436822352
PC1_cellid_000159019-1,Duct2 singlet,Nuclear area,47.9452349814569
PC1_cellid_000159036-1,Fibroblast singlet,Nuclear area,8.00934503962048
PC1_cellid_000159041-1,Fibroblast singlet,Nuclear area,20.0091337485892
PC1_cellid_000159044-1,Fibroblast singlet,Nuclear area,15.9640213379744
PC1_cellid_000159057-1,Fibroblast singlet,Nuclear area,15.9906068217429
PC1_cellid_000159061-1,Duct2 singlet,Nuclear area,7.98163622555024
PC1_cellid_000159069-1,Duct2 singlet,Nuclear area,27.9903955307079
PC1_cellid_000159092-1,Supported Duct2-Fibroblast,Nuclear area,19.9817993779517
PC1_cellid_000159113-1,Duct2 singlet,Nuclear area,19.9814249345202
PC1_cellid_000159136-1,Duct2 singlet,Nuclear area,39.9905586831077
PC1_cellid_000159146-1,Fibroblast singlet,Nuclear area,7.98163622555678
PC1_cellid_000159149-1,Fibroblast singlet,Nuclear area,19.9540905638843
PC1_cellid_000159171-1,Duct2 singlet,Nuclear area,36.0270749409652
PC1_cellid_000159201-1,Fibroblast singlet,Nuclear area,15.9640213379725
PC1_cellid_000159202-1,Fibroblast singlet,Nuclear area,12.0001631524015
PC1_cellid_000159214-1,Supported Duct2-Fibroblast,Nuclear area,8.0363049668252
PC1_cellid_000159270-1,Fibroblast singlet,Nuclear area,19.9814249345191
PC1_cellid_000159323-1,Duct2 singlet,Nuclear area,55.9268712070164
PC1_cellid_000159329-1,Duct2 singlet,Nuclear area,35.9993661268967
PC1_cellid_000159334-1,Duct2 singlet,Nuclear area,11.9724543383307
PC1_cellid_000159342-1,Supported Duct2-Fibroblast,Nuclear area,60.0547356163973
PC1_cellid_000159353-1,Duct2 singlet,Nuclear area,52.0184306495705
PC1_cellid_000159356-1,Fibroblast singlet,Nuclear area,16.0460244498813
PC1_cellid_000159386-1,Supported Duct2-Fibroblast,Nuclear area,20.0091337485869
PC1_cellid_000159407-1,Duct2 singlet,Nuclear area,16.0183156358092
PC1_cellid_000159414-1,Fibroblast singlet,Nuclear area,40.0182674971744
PC1_cellid_000159423-1,Fibroblast singlet,Nuclear area,8.03667941025944
PC1_cellid_000159427-1,Fibroblast singlet,Nuclear area,23.9726174907301
PC1_cellid_000159431-1,Duct2 singlet,Nuclear area,20.0364681192215
PC1_cellid_000159433-1,Fibroblast singlet,Nuclear area,11.9451199676938
PC1_cellid_000159436-1,Fibroblast singlet,Nuclear area,8.03630496682194
PC1_cellid_000159491-1,Fibroblast singlet,Nuclear area,27.9911444175769
PC1_cellid_000159494-1,Supported Duct2-Fibroblast,Nuclear area,8.00897059619044
PC1_cellid_000159513-1,Fibroblast singlet,Nuclear area,7.98163622555242
PC1_cellid_000159568-1,Duct2 singlet,Nuclear area,55.9542055776435
PC1_cellid_000159603-1,Fibroblast singlet,Nuclear area,3.99081811277839
PC1_cellid_000159607-1,Duct2 singlet,Nuclear area,24.0269117885629
PC1_cellid_000159618-1,Fibroblast singlet,Nuclear area,16.0729843770804
PC1_cellid_000159629-1,Fibroblast singlet,Nuclear area,71.8354749168468
PC1_cellid_000159662-1,Duct2 singlet,Nuclear area,11.9997887089673
PC1_cellid_000159667-1,Fibroblast singlet,Nuclear area,11.9997887089671
PC1_cellid_000159706-1,Supported Duct2-Fibroblast,Nuclear area,44.0087111665188
PC1_cellid_000159710-1,Fibroblast singlet,Nuclear area,15.9906068217445
PC1_cellid_000159711-1,Fibroblast singlet,Nuclear area,3.9908181127773
PC1_cellid_000159736-1,Fibroblast singlet,Nuclear area,27.9634356035061
PC1_cellid_000159763-1,Fibroblast singlet,Nuclear area,11.9185344839254
PC1_cellid_000159770-1,Supported Duct2-Fibroblast,Nuclear area,32.009296900982
PC1_cellid_000159783-1,Fibroblast singlet,Nuclear area,3.99081811277512
PC1_cellid_000159800-1,Fibroblast singlet,Nuclear area,40.0175186103082
PC1_cellid_000159817-1,Fibroblast singlet,Nuclear area,11.9185344839259
PC1_cellid_000159818-1,Duct2 singlet,Nuclear area,28.0454387154086
PC1_cellid_000159821-1,Fibroblast singlet,Nuclear area,80.0915781790556
PC1_cellid_000159835-1,Duct2 singlet,Nuclear area,11.9724543383293
PC1_cellid_000159846-1,Duct2 singlet,Nuclear area,43.9544168686796
PC1_cellid_000159870-1,Fibroblast singlet,Nuclear area,20.063802489859
PC1_cellid_000159873-1,Duct2 singlet,Nuclear area,27.9087668622345
PC1_cellid_000159878-1,Fibroblast singlet,Nuclear area,20.0364681192258
PC1_cellid_000159882-1,Fibroblast singlet,Nuclear area,16.0183156358115
PC1_cellid_000159908-1,Fibroblast singlet,Nuclear area,28.0454387154106
PC1_cellid_000159948-1,Duct2 singlet,Nuclear area,27.936101232871
PC1_cellid_000159964-1,Duct2 singlet,Nuclear area,15.9632724511081
PC1_cellid_000159967-1,Duct2 singlet,Nuclear area,8.00897059618807
PC1_cellid_000159986-1,Duct2 singlet,Nuclear area,8.00897059618718
PC1_cellid_000159992-1,Duct2 singlet,Nuclear area,35.9724061996929
PC1_cellid_000160001-1,Duct2 singlet,Nuclear area,48.0819068346359
PC1_cellid_000160009-1,Duct2 singlet,Nuclear area,48.054572463997
PC1_cellid_000160029-1,Fibroblast singlet,Nuclear area,20.0364681192261
PC1_cellid_000160035-1,Duct2 singlet,Nuclear area,23.9729919341607
PC1_cellid_000160038-1,Fibroblast singlet,Nuclear area,15.9906068217429
PC1_cellid_000160063-1,Fibroblast singlet,Nuclear area,16.0183156358104
PC1_cellid_000160074-1,Fibroblast singlet,Nuclear area,4.01815248341206
PC1_cellid_000160098-1,Fibroblast singlet,Nuclear area,83.9719354789938
PC1_cellid_000160123-1,Duct2 singlet,Nuclear area,28.0458131588415
